#Application,2.0,2.2,2.3,2.4,2.4.3,2.5,2.6,2.7,2.7.2,3.0,3.1,3.2,3.3.0,3.5.0,3.6.0,Files
scipy-0.18.1-np111py36_1,28.09,30.79,30.79,46.97,46.97,93.26,100.00,100.00,100.00,99.78,99.78,99.78,100.00,100.00,100.00,445
seaborn-0.7.1-py36_0,16.67,16.67,16.67,20.00,20.00,86.67,90.00,100.00,100.00,93.33,93.33,93.33,100.00,100.00,100.00,30
setuptools-27.2.0-py36_0,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,1
simplegeneric-0.8.1-py36_1,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,2
singledispatch-3.4.0.3-py36_0,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,2
sip-4.18-py36_0,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,2
six-1.10.0-py36_0,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,1
snowballstemmer-1.2.1-py36_0,10.53,10.53,10.53,10.53,10.53,100.00,100.00,100.00,100.00,15.79,15.79,15.79,100.00,100.00,100.00,19
sockjs-tornado-1.0.3-py36_0,40.00,40.00,40.00,76.00,76.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,25
sphinx-1.5.1-py36_0,45.81,48.39,48.39,60.00,60.00,74.19,100.00,100.00,100.00,76.13,76.13,76.13,100.00,100.00,100.00,155
spyder-3.1.2-py36_0,33.53,34.12,34.12,52.35,52.35,77.65,99.41,100.00,100.00,91.76,91.76,91.76,100.00,100.00,100.00,170
sqlalchemy-1.1.5-py36_0,5.82,5.82,5.82,10.58,10.58,79.89,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,189
sqlite-3.13.0-0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
statsmodels-0.6.1-np111py36_1,50.78,52.52,52.52,69.91,69.91,98.43,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,575
sympy-1.0-py36_0,31.26,32.74,32.74,68.24,68.24,91.52,99.90,99.90,99.90,99.90,99.90,99.90,99.90,99.90,99.90,1014
terminado-0.6-py36_0,33.33,33.33,33.33,50.00,50.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,6
tk-8.5.18-0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
